,Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Channel 15,Time Delta [ms],TTL Gap [s],Salae Miniscope Time (ms),Frame Number,Time Stamp (ms),Corresponding Miniscope Frame
75,77.706403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.906000000011204,0.032906000000011204,2521.437999999989,75,2515,75.0
76,77.739309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40199999999527,0.03340199999999527,2554.3440000000005,76,2551,76.0
77,77.772711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.46999999999889,0.03446999999999889,2587.7459999999955,77,2585,77.0
78,77.807181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.756000000006225,0.032756000000006225,2622.2159999999944,78,2617,78.0
79,77.839937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.591999999998734,0.033591999999998734,2654.9720000000007,79,2652,79.0
80,77.873529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.403999999994994,0.034403999999994994,2688.5639999999994,80,2683,80.0
81,77.907933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.81300000000442,0.03281300000000442,2722.9679999999944,81,2717,81.0
82,77.940746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.608999999998446,0.033608999999998446,2755.780999999999,82,2752,82.0
83,77.974355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.08799999999701,0.03408799999999701,2789.3899999999976,83,2785,83.0
84,78.008443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25700000000609,0.03325700000000609,2823.4779999999946,84,2820,84.0
